Date,Time,Menu Item,Category,Quantity,Price (per item),Revenue,Payment Method,Customer Type
13/09/2023,07:26 PM,Gelato,Dessert,9,4.5,40.5,Mobile Payment,Dine-In
22/07/2023,09:14 AM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Takeaway
14/03/2023,07:14 PM,Fettuccine Alfredo,Main Course,4,13,52,Credit Card,Dine-In
25/04/2023,12:47 AM,Minestrone Soup,Appetizer,3,7,21,Cash,Delivery
09/10/2023,04:41 PM,Gelato,Dessert,3,4.5,13.5,Credit Card,Dine-In
30/07/2023,03:22 AM,Bruschetta,Appetizer,4,5,20,Cash,Takeaway
07/09/2023,08:34 AM,Fettuccine Alfredo,Main Course,5,13,65,Cash,Dine-In
15/09/2023,12:27 AM,Fettuccine Alfredo,Main Course,1,13,13,Credit Card,Delivery
05/05/2023,10:39 AM,Margherita Pizza,Main Course,9,10,90,Credit Card,Takeaway
18/05/2023,09:37 PM,Lasagna,Main Course,5,11.5,57.5,Mobile Payment,Delivery
30/08/2023,05:34 PM,Caprese Salad,Appetizer,7,8,56,Mobile Payment,Delivery
18/09/2023,04:15 AM,Panna Cotta,Dessert,3,5.5,16.5,Credit Card,Takeaway
09/11/2023,01:04 PM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Dine-In
01/04/2023,12:38 PM,Panna Cotta,Dessert,4,5.5,22,Credit Card,Takeaway
11/08/2023,11:29 PM,Spaghetti Carbonara,Main Course,8,12,96,Credit Card,Takeaway
02/10/2023,08:03 AM,Tiramisu,Dessert,4,6.5,26,Cash,Takeaway
28/04/2023,08:40 AM,Tiramisu,Dessert,4,6.5,26,Credit Card,Delivery
06/11/2023,11:45 AM,Fettuccine Alfredo,Main Course,4,13,52,Mobile Payment,Delivery
17/01/2023,05:29 AM,Spaghetti Carbonara,Main Course,9,12,108,Credit Card,Dine-In
20/08/2023,04:58 PM,Tiramisu,Dessert,2,6.5,13,Cash,Dine-In
15/10/2023,10:06 AM,Fettuccine Alfredo,Main Course,9,13,117,Credit Card,Delivery
16/07/2023,10:32 PM,Panna Cotta,Dessert,9,5.5,49.5,Cash,Takeaway
24/04/2023,12:27 PM,Bruschetta,Appetizer,8,5,40,Credit Card,Delivery
24/05/2023,11:46 PM,Bruschetta,Appetizer,7,5,35,Credit Card,Dine-In
21/04/2023,06:21 AM,Bruschetta,Appetizer,3,5,15,Mobile Payment,Takeaway
05/12/2023,02:34 PM,Minestrone Soup,Appetizer,6,7,42,Mobile Payment,Dine-In
05/08/2023,02:24 PM,Minestrone Soup,Appetizer,3,7,21,Cash,Takeaway
26/11/2023,09:39 PM,Spaghetti Carbonara,Main Course,8,12,96,Mobile Payment,Dine-In
10/02/2023,10:35 PM,Margherita Pizza,Main Course,10,10,100,Credit Card,Delivery
27/04/2023,05:23 PM,Lasagna,Main Course,3,11.5,34.5,Mobile Payment,Takeaway
12/10/2023,05:55 AM,Gelato,Dessert,4,4.5,18,Credit Card,Delivery
06/10/2023,03:15 PM,Minestrone Soup,Appetizer,4,7,28,Mobile Payment,Takeaway
25/11/2023,07:34 AM,Bruschetta,Appetizer,6,5,30,Credit Card,Dine-In
15/06/2023,07:13 AM,Panna Cotta,Dessert,4,5.5,22,Mobile Payment,Dine-In
09/03/2023,09:00 AM,Spaghetti Carbonara,Main Course,5,12,60,Cash,Takeaway
18/08/2023,06:11 AM,Minestrone Soup,Appetizer,2,7,14,Cash,Takeaway
16/08/2023,11:01 PM,Fettuccine Alfredo,Main Course,8,13,104,Credit Card,Dine-In
03/12/2023,05:47 PM,Caprese Salad,Appetizer,3,8,24,Credit Card,Dine-In
21/02/2023,09:37 AM,Caprese Salad,Appetizer,2,8,16,Cash,Dine-In
26/04/2023,12:55 PM,Bruschetta,Appetizer,7,5,35,Credit Card,Delivery
21/07/2023,06:14 PM,Minestrone Soup,Appetizer,6,7,42,Mobile Payment,Takeaway
31/03/2023,12:32 AM,Lasagna,Main Course,6,11.5,69,Cash,Delivery
16/11/2023,11:37 PM,Panna Cotta,Dessert,6,5.5,33,Credit Card,Takeaway
05/12/2023,05:10 PM,Panna Cotta,Dessert,9,5.5,49.5,Cash,Takeaway
29/01/2023,01:05 PM,Panna Cotta,Dessert,3,5.5,16.5,Mobile Payment,Delivery
31/03/2023,05:57 PM,Fettuccine Alfredo,Main Course,8,13,104,Credit Card,Delivery
23/11/2023,01:51 AM,Spaghetti Carbonara,Main Course,6,12,72,Cash,Takeaway
11/02/2023,02:19 PM,Minestrone Soup,Appetizer,4,7,28,Cash,Takeaway
15/08/2023,10:00 PM,Minestrone Soup,Appetizer,4,7,28,Mobile Payment,Dine-In
23/09/2023,07:26 PM,Caprese Salad,Appetizer,9,8,72,Credit Card,Delivery
31/07/2023,02:40 AM,Bruschetta,Appetizer,6,5,30,Cash,Delivery
28/05/2023,09:45 PM,Fettuccine Alfredo,Main Course,6,13,78,Credit Card,Delivery
03/02/2023,03:55 AM,Caprese Salad,Appetizer,6,8,48,Mobile Payment,Takeaway
29/03/2023,07:50 AM,Fettuccine Alfredo,Main Course,4,13,52,Credit Card,Delivery
23/05/2023,03:43 PM,Bruschetta,Appetizer,8,5,40,Cash,Delivery
04/08/2023,04:41 AM,Gelato,Dessert,5,4.5,22.5,Mobile Payment,Delivery
13/07/2023,12:03 PM,Lasagna,Main Course,3,11.5,34.5,Mobile Payment,Takeaway
13/12/2023,03:51 PM,Panna Cotta,Dessert,2,5.5,11,Mobile Payment,Takeaway
10/10/2023,09:24 PM,Spaghetti Carbonara,Main Course,9,12,108,Credit Card,Dine-In
08/10/2023,10:00 PM,Tiramisu,Dessert,6,6.5,39,Credit Card,Dine-In
10/05/2023,06:04 AM,Caprese Salad,Appetizer,3,8,24,Mobile Payment,Takeaway
01/11/2023,01:58 AM,Gelato,Dessert,8,4.5,36,Cash,Dine-In
13/06/2023,04:40 PM,Fettuccine Alfredo,Main Course,3,13,39,Cash,Dine-In
09/05/2023,07:53 PM,Margherita Pizza,Main Course,10,10,100,Mobile Payment,Takeaway
15/08/2023,03:21 AM,Margherita Pizza,Main Course,3,10,30,Credit Card,Dine-In
15/05/2023,09:32 PM,Fettuccine Alfredo,Main Course,8,13,104,Mobile Payment,Takeaway
03/04/2023,09:18 AM,Spaghetti Carbonara,Main Course,9,12,108,Cash,Delivery
24/11/2023,10:00 AM,Panna Cotta,Dessert,5,5.5,27.5,Cash,Takeaway
26/12/2023,10:30 PM,Spaghetti Carbonara,Main Course,5,12,60,Cash,Delivery
11/04/2023,01:31 AM,Fettuccine Alfredo,Main Course,5,13,65,Cash,Dine-In
27/10/2023,03:51 PM,Spaghetti Carbonara,Main Course,7,12,84,Credit Card,Dine-In
30/11/2023,07:24 AM,Lasagna,Main Course,9,11.5,103.5,Credit Card,Takeaway
28/04/2023,02:44 PM,Minestrone Soup,Appetizer,5,7,35,Mobile Payment,Takeaway
14/12/2023,04:31 PM,Minestrone Soup,Appetizer,2,7,14,Credit Card,Takeaway
07/03/2023,01:14 PM,Fettuccine Alfredo,Main Course,1,13,13,Cash,Takeaway
25/01/2023,07:03 AM,Tiramisu,Dessert,4,6.5,26,Cash,Delivery
27/11/2023,08:08 PM,Minestrone Soup,Appetizer,7,7,49,Credit Card,Takeaway
01/01/2023,04:03 PM,Minestrone Soup,Appetizer,8,7,56,Mobile Payment,Delivery
17/11/2023,06:13 AM,Caprese Salad,Appetizer,6,8,48,Cash,Dine-In
04/12/2023,07:40 PM,Panna Cotta,Dessert,7,5.5,38.5,Cash,Takeaway
20/07/2023,01:24 PM,Gelato,Dessert,5,4.5,22.5,Cash,Delivery
19/05/2023,04:11 PM,Spaghetti Carbonara,Main Course,10,12,120,Cash,Dine-In
28/03/2023,09:53 AM,Bruschetta,Appetizer,3,5,15,Cash,Takeaway
13/09/2023,10:24 PM,Bruschetta,Appetizer,5,5,25,Credit Card,Dine-In
27/06/2023,06:43 AM,Gelato,Dessert,5,4.5,22.5,Cash,Delivery
14/03/2023,12:22 PM,Fettuccine Alfredo,Main Course,5,13,65,Cash,Delivery
13/07/2023,04:42 PM,Bruschetta,Appetizer,8,5,40,Mobile Payment,Dine-In
30/08/2023,07:07 PM,Tiramisu,Dessert,4,6.5,26,Mobile Payment,Takeaway
31/03/2023,05:50 PM,Bruschetta,Appetizer,9,5,45,Cash,Takeaway
16/07/2023,09:08 AM,Gelato,Dessert,10,4.5,45,Credit Card,Delivery
12/07/2023,03:00 AM,Lasagna,Main Course,4,11.5,46,Mobile Payment,Delivery
07/11/2023,06:59 AM,Gelato,Dessert,6,4.5,27,Credit Card,Delivery
21/07/2023,06:00 AM,Minestrone Soup,Appetizer,5,7,35,Cash,Delivery
01/06/2023,08:43 AM,Bruschetta,Appetizer,4,5,20,Credit Card,Delivery
12/06/2023,02:10 AM,Panna Cotta,Dessert,10,5.5,55,Cash,Takeaway
21/04/2023,12:33 AM,Margherita Pizza,Main Course,8,10,80,Credit Card,Takeaway
15/03/2023,04:01 AM,Margherita Pizza,Main Course,2,10,20,Mobile Payment,Dine-In
18/07/2023,08:50 AM,Margherita Pizza,Main Course,6,10,60,Mobile Payment,Takeaway
30/12/2023,10:07 PM,Margherita Pizza,Main Course,9,10,90,Mobile Payment,Dine-In
16/02/2023,06:58 AM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Delivery
31/08/2023,09:33 PM,Bruschetta,Appetizer,1,5,5,Cash,Takeaway
22/03/2023,04:28 PM,Spaghetti Carbonara,Main Course,9,12,108,Cash,Delivery
05/10/2023,01:23 PM,Minestrone Soup,Appetizer,1,7,7,Cash,Delivery
01/02/2023,11:25 AM,Fettuccine Alfredo,Main Course,2,13,26,Mobile Payment,Delivery
26/10/2023,01:15 AM,Minestrone Soup,Appetizer,10,7,70,Credit Card,Delivery
27/10/2023,08:39 PM,Gelato,Dessert,6,4.5,27,Mobile Payment,Dine-In
15/06/2023,09:58 AM,Caprese Salad,Appetizer,3,8,24,Cash,Dine-In
26/01/2023,10:25 PM,Spaghetti Carbonara,Main Course,1,12,12,Credit Card,Dine-In
22/12/2023,03:34 AM,Bruschetta,Appetizer,9,5,45,Cash,Delivery
19/10/2023,06:39 AM,Minestrone Soup,Appetizer,3,7,21,Cash,Dine-In
21/03/2023,02:11 AM,Bruschetta,Appetizer,2,5,10,Mobile Payment,Delivery
27/05/2023,02:35 AM,Fettuccine Alfredo,Main Course,8,13,104,Cash,Dine-In
20/12/2023,04:37 AM,Panna Cotta,Dessert,5,5.5,27.5,Mobile Payment,Takeaway
29/03/2023,11:54 PM,Fettuccine Alfredo,Main Course,4,13,52,Mobile Payment,Delivery
29/06/2023,02:07 PM,Tiramisu,Dessert,8,6.5,52,Cash,Delivery
05/07/2023,11:28 AM,Caprese Salad,Appetizer,1,8,8,Credit Card,Dine-In
22/04/2023,11:38 PM,Fettuccine Alfredo,Main Course,2,13,26,Credit Card,Delivery
06/10/2023,11:01 AM,Caprese Salad,Appetizer,7,8,56,Mobile Payment,Dine-In
11/08/2023,06:39 AM,Margherita Pizza,Main Course,3,10,30,Credit Card,Delivery
31/03/2023,08:45 PM,Bruschetta,Appetizer,4,5,20,Cash,Dine-In
05/10/2023,02:58 PM,Caprese Salad,Appetizer,5,8,40,Cash,Dine-In
10/07/2023,06:37 AM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Takeaway
02/06/2023,04:32 PM,Spaghetti Carbonara,Main Course,3,12,36,Mobile Payment,Delivery
07/06/2023,05:01 PM,Lasagna,Main Course,2,11.5,23,Cash,Delivery
03/07/2023,10:57 AM,Margherita Pizza,Main Course,10,10,100,Mobile Payment,Dine-In
23/09/2023,08:22 AM,Tiramisu,Dessert,6,6.5,39,Credit Card,Delivery
29/06/2023,11:21 PM,Margherita Pizza,Main Course,4,10,40,Mobile Payment,Dine-In
03/10/2023,04:23 PM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Takeaway
28/06/2023,12:52 AM,Fettuccine Alfredo,Main Course,5,13,65,Credit Card,Delivery
07/01/2023,10:55 AM,Caprese Salad,Appetizer,10,8,80,Credit Card,Dine-In
14/10/2023,09:54 PM,Caprese Salad,Appetizer,1,8,8,Cash,Delivery
08/09/2023,08:52 AM,Lasagna,Main Course,3,11.5,34.5,Cash,Dine-In
28/10/2023,07:14 AM,Minestrone Soup,Appetizer,9,7,63,Mobile Payment,Delivery
06/08/2023,12:51 PM,Bruschetta,Appetizer,5,5,25,Mobile Payment,Takeaway
17/07/2023,11:16 AM,Bruschetta,Appetizer,5,5,25,Credit Card,Takeaway
15/08/2023,03:06 PM,Lasagna,Main Course,4,11.5,46,Cash,Dine-In
11/04/2023,04:22 PM,Panna Cotta,Dessert,7,5.5,38.5,Credit Card,Delivery
08/08/2023,05:48 AM,Caprese Salad,Appetizer,2,8,16,Mobile Payment,Dine-In
25/06/2023,12:01 AM,Spaghetti Carbonara,Main Course,9,12,108,Cash,Takeaway
15/04/2023,06:45 PM,Minestrone Soup,Appetizer,3,7,21,Cash,Takeaway
26/01/2023,11:01 AM,Spaghetti Carbonara,Main Course,4,12,48,Mobile Payment,Takeaway
05/01/2023,10:54 AM,Margherita Pizza,Main Course,8,10,80,Cash,Dine-In
01/08/2023,12:54 AM,Panna Cotta,Dessert,1,5.5,5.5,Mobile Payment,Delivery
06/08/2023,05:35 AM,Panna Cotta,Dessert,2,5.5,11,Cash,Takeaway
27/10/2023,04:36 PM,Minestrone Soup,Appetizer,7,7,49,Cash,Takeaway
09/01/2023,07:31 PM,Caprese Salad,Appetizer,2,8,16,Mobile Payment,Dine-In
06/11/2023,07:00 PM,Tiramisu,Dessert,7,6.5,45.5,Cash,Takeaway
28/04/2023,01:16 PM,Gelato,Dessert,6,4.5,27,Credit Card,Delivery
13/08/2023,10:02 PM,Caprese Salad,Appetizer,5,8,40,Cash,Delivery
18/08/2023,10:13 AM,Caprese Salad,Appetizer,7,8,56,Mobile Payment,Delivery
26/06/2023,10:20 PM,Fettuccine Alfredo,Main Course,10,13,130,Credit Card,Dine-In
27/02/2023,09:33 PM,Panna Cotta,Dessert,10,5.5,55,Cash,Takeaway
15/05/2023,08:30 PM,Gelato,Dessert,10,4.5,45,Cash,Dine-In
16/10/2023,10:55 AM,Spaghetti Carbonara,Main Course,10,12,120,Cash,Takeaway
01/09/2023,04:16 PM,Minestrone Soup,Appetizer,5,7,35,Credit Card,Takeaway
23/11/2023,05:23 AM,Tiramisu,Dessert,1,6.5,6.5,Credit Card,Delivery
20/05/2023,05:35 PM,Minestrone Soup,Appetizer,9,7,63,Cash,Takeaway
07/02/2023,09:11 PM,Tiramisu,Dessert,10,6.5,65,Mobile Payment,Delivery
28/08/2023,11:20 AM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Delivery
02/10/2023,07:32 AM,Spaghetti Carbonara,Main Course,2,12,24,Mobile Payment,Dine-In
23/11/2023,12:58 AM,Margherita Pizza,Main Course,6,10,60,Mobile Payment,Dine-In
12/06/2023,09:47 AM,Fettuccine Alfredo,Main Course,2,13,26,Cash,Dine-In
13/07/2023,10:59 AM,Caprese Salad,Appetizer,1,8,8,Cash,Dine-In
14/06/2023,07:21 PM,Tiramisu,Dessert,4,6.5,26,Credit Card,Takeaway
04/06/2023,06:18 AM,Lasagna,Main Course,1,11.5,11.5,Credit Card,Delivery
28/08/2023,03:31 AM,Spaghetti Carbonara,Main Course,6,12,72,Mobile Payment,Dine-In
06/05/2023,01:53 AM,Gelato,Dessert,1,4.5,4.5,Credit Card,Dine-In
09/07/2023,06:38 AM,Fettuccine Alfredo,Main Course,9,13,117,Cash,Takeaway
26/10/2023,10:53 PM,Caprese Salad,Appetizer,1,8,8,Mobile Payment,Takeaway
21/03/2023,05:11 PM,Spaghetti Carbonara,Main Course,2,12,24,Mobile Payment,Takeaway
01/01/2023,05:55 PM,Minestrone Soup,Appetizer,3,7,21,Cash,Delivery
15/06/2023,09:36 PM,Minestrone Soup,Appetizer,6,7,42,Mobile Payment,Delivery
15/03/2023,11:56 PM,Minestrone Soup,Appetizer,3,7,21,Cash,Takeaway
06/05/2023,01:37 AM,Panna Cotta,Dessert,8,5.5,44,Cash,Dine-In
24/10/2023,09:53 PM,Caprese Salad,Appetizer,7,8,56,Cash,Takeaway
29/07/2023,12:55 AM,Panna Cotta,Dessert,5,5.5,27.5,Mobile Payment,Delivery
12/09/2023,05:10 PM,Fettuccine Alfredo,Main Course,9,13,117,Credit Card,Dine-In
17/12/2023,09:56 PM,Lasagna,Main Course,7,11.5,80.5,Cash,Delivery
24/01/2023,03:08 PM,Spaghetti Carbonara,Main Course,8,12,96,Cash,Dine-In
08/11/2023,12:55 AM,Tiramisu,Dessert,2,6.5,13,Cash,Delivery
28/04/2023,06:12 AM,Spaghetti Carbonara,Main Course,2,12,24,Cash,Dine-In
17/08/2023,05:38 PM,Spaghetti Carbonara,Main Course,4,12,48,Cash,Takeaway
01/05/2023,12:32 AM,Fettuccine Alfredo,Main Course,9,13,117,Cash,Delivery
10/02/2023,11:59 AM,Gelato,Dessert,10,4.5,45,Credit Card,Dine-In
22/08/2023,03:05 PM,Fettuccine Alfredo,Main Course,1,13,13,Mobile Payment,Delivery
14/08/2023,05:37 AM,Lasagna,Main Course,4,11.5,46,Mobile Payment,Dine-In
29/10/2023,06:52 PM,Minestrone Soup,Appetizer,8,7,56,Mobile Payment,Delivery
13/09/2023,10:22 AM,Margherita Pizza,Main Course,10,10,100,Cash,Delivery
10/06/2023,06:50 AM,Caprese Salad,Appetizer,3,8,24,Cash,Dine-In
19/07/2023,11:33 AM,Panna Cotta,Dessert,6,5.5,33,Credit Card,Takeaway
24/09/2023,07:24 AM,Panna Cotta,Dessert,2,5.5,11,Credit Card,Takeaway
23/12/2023,12:49 AM,Fettuccine Alfredo,Main Course,1,13,13,Credit Card,Dine-In
28/07/2023,08:41 PM,Gelato,Dessert,6,4.5,27,Credit Card,Dine-In
06/03/2023,06:15 PM,Tiramisu,Dessert,9,6.5,58.5,Cash,Delivery
04/05/2023,06:52 PM,Minestrone Soup,Appetizer,6,7,42,Credit Card,Takeaway
23/09/2023,11:23 AM,Bruschetta,Appetizer,9,5,45,Mobile Payment,Delivery
20/03/2023,03:48 AM,Lasagna,Main Course,10,11.5,115,Credit Card,Takeaway
13/02/2023,07:36 AM,Minestrone Soup,Appetizer,1,7,7,Cash,Dine-In
02/01/2023,02:32 PM,Bruschetta,Appetizer,3,5,15,Credit Card,Delivery
09/07/2023,06:06 PM,Bruschetta,Appetizer,5,5,25,Cash,Delivery
13/05/2023,11:19 PM,Caprese Salad,Appetizer,5,8,40,Cash,Delivery
04/03/2023,02:27 PM,Minestrone Soup,Appetizer,2,7,14,Credit Card,Delivery
21/07/2023,02:31 PM,Fettuccine Alfredo,Main Course,9,13,117,Credit Card,Takeaway
31/08/2023,04:24 PM,Fettuccine Alfredo,Main Course,7,13,91,Mobile Payment,Takeaway
17/08/2023,08:18 AM,Fettuccine Alfredo,Main Course,10,13,130,Credit Card,Dine-In
12/06/2023,09:48 PM,Minestrone Soup,Appetizer,1,7,7,Mobile Payment,Dine-In
30/06/2023,12:24 AM,Lasagna,Main Course,2,11.5,23,Credit Card,Takeaway
18/12/2023,06:11 PM,Panna Cotta,Dessert,6,5.5,33,Mobile Payment,Dine-In
14/01/2023,09:26 PM,Caprese Salad,Appetizer,4,8,32,Cash,Delivery
17/08/2023,05:09 AM,Bruschetta,Appetizer,7,5,35,Cash,Delivery
29/05/2023,12:16 PM,Minestrone Soup,Appetizer,10,7,70,Credit Card,Delivery
11/01/2023,05:13 AM,Lasagna,Main Course,7,11.5,80.5,Credit Card,Takeaway
13/02/2023,12:37 PM,Margherita Pizza,Main Course,8,10,80,Mobile Payment,Takeaway
23/10/2023,08:21 AM,Tiramisu,Dessert,7,6.5,45.5,Cash,Dine-In
24/09/2023,10:54 PM,Tiramisu,Dessert,9,6.5,58.5,Mobile Payment,Dine-In
14/02/2023,11:43 AM,Fettuccine Alfredo,Main Course,4,13,52,Cash,Dine-In
28/04/2023,10:06 PM,Lasagna,Main Course,8,11.5,92,Mobile Payment,Takeaway
13/08/2023,10:38 PM,Fettuccine Alfredo,Main Course,6,13,78,Credit Card,Dine-In
08/06/2023,11:27 AM,Caprese Salad,Appetizer,6,8,48,Credit Card,Delivery
10/10/2023,08:02 PM,Spaghetti Carbonara,Main Course,6,12,72,Mobile Payment,Takeaway
12/01/2023,01:51 PM,Panna Cotta,Dessert,6,5.5,33,Mobile Payment,Dine-In
29/11/2023,01:07 PM,Lasagna,Main Course,5,11.5,57.5,Cash,Delivery
03/05/2023,11:20 AM,Gelato,Dessert,3,4.5,13.5,Mobile Payment,Delivery
28/11/2023,05:16 PM,Margherita Pizza,Main Course,9,10,90,Mobile Payment,Takeaway
18/04/2023,07:11 PM,Bruschetta,Appetizer,8,5,40,Cash,Takeaway
12/03/2023,05:37 AM,Lasagna,Main Course,4,11.5,46,Cash,Delivery
19/02/2023,04:32 PM,Margherita Pizza,Main Course,8,10,80,Mobile Payment,Dine-In
30/04/2023,11:55 AM,Tiramisu,Dessert,7,6.5,45.5,Mobile Payment,Delivery
04/04/2023,08:53 AM,Lasagna,Main Course,3,11.5,34.5,Mobile Payment,Delivery
27/07/2023,01:42 PM,Bruschetta,Appetizer,3,5,15,Credit Card,Dine-In
18/01/2023,08:52 AM,Fettuccine Alfredo,Main Course,2,13,26,Mobile Payment,Delivery
07/10/2023,12:37 AM,Lasagna,Main Course,7,11.5,80.5,Mobile Payment,Delivery
01/08/2023,04:55 PM,Spaghetti Carbonara,Main Course,6,12,72,Credit Card,Takeaway
06/01/2023,11:27 PM,Panna Cotta,Dessert,6,5.5,33,Credit Card,Delivery
12/08/2023,01:44 AM,Panna Cotta,Dessert,1,5.5,5.5,Mobile Payment,Takeaway
17/04/2023,02:30 AM,Minestrone Soup,Appetizer,3,7,21,Mobile Payment,Delivery
2023-02-29,01:35 PM,Gelato,Dessert,6,4.5,27,Mobile Payment,Dine-In
24/04/2023,12:36 AM,Bruschetta,Appetizer,10,5,50,Cash,Takeaway
04/11/2023,03:42 AM,Spaghetti Carbonara,Main Course,8,12,96,Credit Card,Takeaway
28/01/2023,03:27 AM,Gelato,Dessert,6,4.5,27,Cash,Takeaway
28/07/2023,01:08 PM,Spaghetti Carbonara,Main Course,4,12,48,Cash,Dine-In
27/02/2023,05:17 AM,Fettuccine Alfredo,Main Course,2,13,26,Cash,Dine-In
06/03/2023,03:03 PM,Gelato,Dessert,7,4.5,31.5,Mobile Payment,Takeaway
21/07/2023,05:52 AM,Spaghetti Carbonara,Main Course,8,12,96,Cash,Takeaway
23/11/2023,07:56 PM,Lasagna,Main Course,5,11.5,57.5,Cash,Takeaway
20/01/2023,06:57 PM,Margherita Pizza,Main Course,3,10,30,Mobile Payment,Delivery
11/11/2023,03:24 PM,Tiramisu,Dessert,2,6.5,13,Credit Card,Delivery
22/04/2023,03:03 AM,Fettuccine Alfredo,Main Course,8,13,104,Credit Card,Takeaway
19/01/2023,09:28 AM,Spaghetti Carbonara,Main Course,3,12,36,Credit Card,Takeaway
09/05/2023,03:17 PM,Tiramisu,Dessert,7,6.5,45.5,Cash,Dine-In
15/05/2023,08:57 AM,Tiramisu,Dessert,10,6.5,65,Credit Card,Takeaway
13/05/2023,09:41 AM,Fettuccine Alfredo,Main Course,9,13,117,Mobile Payment,Delivery
14/03/2023,08:27 PM,Gelato,Dessert,10,4.5,45,Cash,Delivery
07/07/2023,08:46 AM,Tiramisu,Dessert,2,6.5,13,Credit Card,Dine-In
25/08/2023,07:02 PM,Margherita Pizza,Main Course,10,10,100,Mobile Payment,Delivery
05/09/2023,02:37 PM,Spaghetti Carbonara,Main Course,5,12,60,Mobile Payment,Dine-In
07/10/2023,06:33 AM,Minestrone Soup,Appetizer,7,7,49,Mobile Payment,Takeaway
15/06/2023,05:37 AM,Lasagna,Main Course,4,11.5,46,Cash,Delivery
01/08/2023,12:04 AM,Minestrone Soup,Appetizer,1,7,7,Mobile Payment,Delivery
02/03/2023,10:36 AM,Gelato,Dessert,5,4.5,22.5,Cash,Dine-In
28/03/2023,02:51 PM,Tiramisu,Dessert,3,6.5,19.5,Cash,Dine-In
24/05/2023,05:17 AM,Fettuccine Alfredo,Main Course,6,13,78,Cash,Takeaway
14/02/2023,07:00 PM,Bruschetta,Appetizer,3,5,15,Cash,Delivery
19/03/2023,03:00 AM,Bruschetta,Appetizer,2,5,10,Cash,Dine-In
18/12/2023,12:17 PM,Fettuccine Alfredo,Main Course,10,13,130,Credit Card,Delivery
07/12/2023,12:00 PM,Lasagna,Main Course,2,11.5,23,Mobile Payment,Takeaway
13/03/2023,04:25 PM,Fettuccine Alfredo,Main Course,9,13,117,Cash,Takeaway
04/10/2023,05:10 PM,Margherita Pizza,Main Course,5,10,50,Cash,Delivery
26/09/2023,05:52 AM,Margherita Pizza,Main Course,2,10,20,Credit Card,Takeaway
06/02/2023,05:09 AM,Gelato,Dessert,2,4.5,9,Credit Card,Takeaway
17/01/2023,11:37 PM,Spaghetti Carbonara,Main Course,3,12,36,Credit Card,Takeaway
28/09/2023,03:35 AM,Bruschetta,Appetizer,8,5,40,Cash,Takeaway
22/03/2023,03:24 PM,Bruschetta,Appetizer,6,5,30,Credit Card,Takeaway
05/03/2023,03:19 PM,Minestrone Soup,Appetizer,4,7,28,Cash,Takeaway
10/08/2023,08:58 PM,Fettuccine Alfredo,Main Course,4,13,52,Mobile Payment,Dine-In
24/10/2023,09:39 PM,Lasagna,Main Course,1,11.5,11.5,Mobile Payment,Takeaway
23/11/2023,03:37 PM,Lasagna,Main Course,1,11.5,11.5,Mobile Payment,Dine-In
21/10/2023,09:52 AM,Lasagna,Main Course,3,11.5,34.5,Mobile Payment,Dine-In
07/02/2023,06:52 AM,Gelato,Dessert,7,4.5,31.5,Cash,Delivery
10/09/2023,05:21 AM,Gelato,Dessert,3,4.5,13.5,Mobile Payment,Takeaway
29/12/2023,08:36 PM,Margherita Pizza,Main Course,1,10,10,Credit Card,Takeaway
28/11/2023,02:25 PM,Minestrone Soup,Appetizer,6,7,42,Credit Card,Dine-In
17/01/2023,06:31 AM,Tiramisu,Dessert,4,6.5,26,Credit Card,Delivery
30/12/2023,07:02 AM,Tiramisu,Dessert,7,6.5,45.5,Cash,Delivery
08/01/2023,11:39 AM,Bruschetta,Appetizer,1,5,5,Credit Card,Dine-In
10/10/2023,11:13 PM,Caprese Salad,Appetizer,5,8,40,Credit Card,Dine-In
22/02/2023,10:19 PM,Fettuccine Alfredo,Main Course,6,13,78,Mobile Payment,Dine-In
23/02/2023,01:35 PM,Gelato,Dessert,2,4.5,9,Mobile Payment,Dine-In
21/03/2023,08:31 AM,Gelato,Dessert,2,4.5,9,Mobile Payment,Dine-In
02/03/2023,08:22 PM,Bruschetta,Appetizer,3,5,15,Mobile Payment,Delivery
10/11/2023,09:59 PM,Fettuccine Alfredo,Main Course,1,13,13,Credit Card,Dine-In
30/06/2023,09:25 AM,Bruschetta,Appetizer,3,5,15,Cash,Delivery
18/02/2023,12:16 PM,Minestrone Soup,Appetizer,1,7,7,Cash,Dine-In
11/06/2023,07:47 PM,Tiramisu,Dessert,9,6.5,58.5,Mobile Payment,Takeaway
06/08/2023,12:25 AM,Caprese Salad,Appetizer,7,8,56,Credit Card,Dine-In
13/07/2023,12:03 PM,Margherita Pizza,Main Course,2,10,20,Cash,Dine-In
13/03/2023,02:00 PM,Spaghetti Carbonara,Main Course,4,12,48,Cash,Takeaway
09/10/2023,09:48 PM,Panna Cotta,Dessert,9,5.5,49.5,Credit Card,Takeaway
23/02/2023,09:47 PM,Caprese Salad,Appetizer,6,8,48,Cash,Delivery
20/02/2023,08:21 AM,Fettuccine Alfredo,Main Course,2,13,26,Cash,Dine-In
